Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 4 - Wednesday 4 November 2015,,,,,,,,,,,,,,,,,,,,,,,,,
GROUP F - Fußball Arena München - Munich,,,,,,,,,,,,,,,,,,,,,,,,,
FC Bayern München,,,,,,,,,,5 - 1,,,,,,,,Arsenal FC,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,6,8,9,11,14,17,21,25,27,29,5,10,23,PC,PA,PC,PA,PC,PA,PC,PA,%
Manuel Neuer,1,"94'00""",,2,4,-,-,-,2,5,1,2,-,1,2,-,5,7,13,13,1,1,19,21,90%
Thiago Alcántara,6,"94'00""",2,,11,6,13,30,7,4,9,23,10,1,4,2,10,12,81,87,31,34,122,133,92%
Javi Martínez,8,"94'00""",2,15,,-,3,18,11,3,1,11,1,6,-,2,3,4,56,57,14,14,73,75,97%
Robert Lewandowski,9,"71'41""",-,2,-,,-,4,-,3,2,3,2,-,-,-,1,1,9,10,6,8,16,19,84%
Douglas Costa,11,"94'00""",1,8,2,2,,8,1,10,5,7,3,-,1,1,3,3,30,32,16,19,49,54,91%
Xabi Alonso,14,"94'00""",2,26,15,2,13,,7,7,5,18,4,3,5,5,14,14,69,72,29,29,112,115,97%
Jérôme Boateng,17,"68'42""",1,6,9,1,3,8,,13,1,2,2,-,-,-,6,6,31,32,9,9,46,47,98%
Philipp Lahm,21,"94'00""",-,7,4,2,12,8,10,,6,2,-,7,10,2,2,2,53,58,15,16,70,76,92%
Thomas Müller,25,"94'00""",-,2,1,4,2,3,2,3,,3,2,1,7,1,3,3,14,17,14,15,31,35,89%
David Alaba,27,"94'00""",2,28,12,3,6,8,-,2,1,,8,2,1,4,2,3,52,56,23,24,77,83,93%
Kingsley Coman,29,"55'02""",1,7,2,1,2,4,-,1,3,5,,-,-,-,2,2,21,23,3,4,26,29,90%
Medhi Benatia,5,"25'18""",4,3,5,-,-,3,-,5,2,-,-,,-,-,1,3,21,21,0,0,22,24,92%
Arjen Robben 10,,"38'58""",-,4,-,-,1,4,-,9,4,-,-,-,,4,2,2,15,17,9,9,26,28,93%
Arturo Vidal 23,,"22'19""",-,5,3,-,3,5,-,2,1,3,-,-,2,,1,1,15,16,8,9,24,26,92%
Total passes received:,,,15,115,68,21,58,103,40,67,41,79,32,21,32,21,55,63,480,511 178 191,,,713,765,93%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,33,2,4,5,11,12,17,18,19,28,34,3,21,45,PC,PA,PC,PA,PC,PA,PC,PA,%
Petr Čech,33,"94'00""",,1,-,-,-,8,1,2,-,-,-,1,-,-,12,22,1,1,0,0,13,23,57%
Mathieu Debuchy,2,"94'00""",1,,3,1,1,1,2,-,1,3,1,-,-,-,1,2,8,11,5,9,14,22,64%
Per Mertesacker,4,"94'00""",3,2,,3,2,1,1,3,4,-,1,1,-,1,2,2,15,17,5,7,22,26,85%
Gabriel,5,"94'00""",1,-,5,,5,-,2,4,1,-,1,-,1,-,0,0,12,15,8,8,20,23,87%
Mesut Özil,11,"94'00""",-,1,1,3,,3,14,2,7,2,6,2,-,-,2,2,23,24,16,19,41,45,91%
Olivier Giroud,12,"85'13""",-,2,-,1,6,,6,2,2,3,-,1,-,-,1,1,6,7,16,20,23,28,82%
Alexis Sánchez,17,"94'00""",-,1,-,1,6,9,,2,9,2,3,1,-,1,2,3,18,23,15,17,35,43,81%
Nacho Monreal,18,"94'00""",-,-,1,-,5,2,4,,5,-,-,1,-,-,2,3,12,15,4,6,18,24,75%
Santi Cazorla,19,"87'43""",1,3,1,1,8,2,10,3,,1,9,-,-,-,2,2,29,31,8,10,39,43,91%
Joel Campbell,28,"59'14""",-,-,-,-,2,1,1,-,2,,1,-,-,-,1,1,5,6,1,2,7,9,78%
Francis Coquelin,34,"94'00""",1,4,5,4,3,1,2,3,4,1,,-,-,-,2,4,20,21,6,6,28,31,90%
Kieran Gibbs,3,"34'46""",-,-,-,1,3,1,-,-,-,-,1,,-,-,1,1,2,2,3,3,6,6,100%
Calum Chambers 21,,"6'17""",-,1,-,1,-,-,-,-,-,-,-,-,,-,0,0,2,2,0,0,2,2,100%
Alex Iwobi 45,,"8'47""",-,1,-,-,-,-,-,-,-,-,1,-,1,,0,0,2,2,1,2,3,4,75%
Total passes received:,,,7,16,16,16,41,29,43,21,35,12,24,7,2,2,28,43,155 177,,88,109,271,329,82%
,,,,,,,,,,,,,,,,,,,,,,,,01:28:39CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,05 Nov 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
